ElectionType,ElectionName,GeographyType,GeographyName,DemName,RepName,CountyName,FIPS,Vote,TotalVote,Latitude,Longitude
Gubernatorial,Nebraska,State,Nebraska,Walz (D),Pillen* (R),Hall County,31079,0.358248557255695,16391.5116,40.87261328,-98.50212614
Gubernatorial,Nebraska,State,Nebraska,Walz (D),Pillen* (R),Hamilton County,31081,0.243723575481678,3990.5274,40.87318318,-98.02280046
Gubernatorial,Nebraska,State,Nebraska,Walz (D),Pillen* (R),Harlan County,31083,0.212540022109389,1299.8508,40.17656663,-99.40436605
Gubernatorial,Nebraska,State,Nebraska,Walz (D),Pillen* (R),Hayes County,31085,0.0722312791940005,357.3498,40.52447865,-101.0616334
Gubernatorial,Nebraska,State,Nebraska,Walz (D),Pillen* (R),Hitchcock County,31087,0.152188513903761,1034.2038,40.17616691,-101.0419762
Gubernatorial,Nebraska,State,Nebraska,Walz (D),Pillen* (R),Holt County,31089,0.157338767415011,3922.1142,42.45557846,-98.78376243
Gubernatorial,Nebraska,State,Nebraska,Walz (D),Pillen* (R),Hooker County,31091,0.19935907596358,308.5872,41.91586243,-101.1354293
Gubernatorial,Nebraska,State,Nebraska,Walz (D),Pillen* (R),Howard County,31093,0.23737569718225,2554.578,41.2200529,-98.5166499
Gubernatorial,Nebraska,State,Nebraska,Walz (D),Pillen* (R),Jefferson County,31095,0.314119543614782,2606.9796,40.17580816,-97.14261379
Gubernatorial,Nebraska,State,Nebraska,Walz (D),Pillen* (R),Johnson County,31097,0.365537825658081,1543.6638,40.39252282,-96.26520163
Gubernatorial,Nebraska,State,Nebraska,Walz (D),Pillen* (R),Kearney County,31099,0.240148944003905,2593.8792,40.50675437,-98.94803186
Gubernatorial,Nebraska,State,Nebraska,Walz (D),Pillen* (R),Keith County,31101,0.211474850793846,3018.1866,41.19906619,-101.6614388
Gubernatorial,Nebraska,State,Nebraska,Walz (D),Pillen* (R),Keya Paha County,31103,0.124672543690982,395.9232,42.87883323,-99.71213247
Gubernatorial,Nebraska,State,Nebraska,Walz (D),Pillen* (R),Kimball County,31105,0.173339041532499,1234.3488,41.19760039,-103.7149939
Gubernatorial,Nebraska,State,Nebraska,Walz (D),Pillen* (R),Knox County,31107,0.21577166374501,3187.0362,42.63684531,-97.89176183
Gubernatorial,Nebraska,State,Nebraska,Walz (D),Pillen* (R),Lancaster County,31109,0.591914814193154,112974.2106,40.78416865,-96.68776297
Gubernatorial,Nebraska,State,Nebraska,Walz (D),Pillen* (R),Lincoln County,31111,0.269906158492883,11834.028,41.04750134,-100.7452801
Gubernatorial,Nebraska,State,Nebraska,Walz (D),Pillen* (R),Logan County,31113,0.0864542606871151,315.8652,41.56652317,-100.482244
Gubernatorial,Nebraska,State,Nebraska,Walz (D),Pillen* (R),Loup County,31115,0.20548404840602,310.7706,41.91371961,-99.45440415
Gubernatorial,Nebraska,State,Nebraska,Walz (D),Pillen* (R),Madison County,31119,0.242657659473549,11284.539,41.9166434,-97.60078361
Gubernatorial,Nebraska,State,Nebraska,Walz (D),Pillen* (R),McPherson County,31117,0.1164076936294,203.0562,41.56796544,-101.0603939
Gubernatorial,Nebraska,State,Nebraska,Walz (D),Pillen* (R),Merrick County,31121,0.209854964657695,3115.7118,41.16916952,-98.03760529
Gubernatorial,Nebraska,State,Nebraska,Walz (D),Pillen* (R),Morrill County,31123,0.184933724982523,1740.8976,41.7164533,-103.0105871
Gubernatorial,Nebraska,State,Nebraska,Walz (D),Pillen* (R),Nance County,31125,0.262905692597162,1320.2292,41.3972847,-97.99248173
Gubernatorial,Nebraska,State,Nebraska,Walz (D),Pillen* (R),Nemaha County,31127,0.320911175059051,2443.9524,40.38784773,-95.84990553
Gubernatorial,Nebraska,State,Nebraska,Walz (D),Pillen* (R),Nuckolls County,31129,0.205680599499596,1626.633,40.17636285,-98.04739392
Gubernatorial,Nebraska,State,Nebraska,Walz (D),Pillen* (R),Otoe County,31131,0.356629803781094,5905.3692,40.64856103,-96.1350641
Gubernatorial,Nebraska,State,Nebraska,Walz (D),Pillen* (R),Pawnee County,31133,0.264560232976222,996.3582,40.13139323,-96.23706382
Gubernatorial,Nebraska,State,Nebraska,Walz (D),Pillen* (R),Perkins County,31135,0.165593713949009,1026.9258,40.85082266,-101.6502998
Gubernatorial,Nebraska,State,Nebraska,Walz (D),Pillen* (R),Phelps County,31137,0.187631182648618,3577.8648,40.51115428,-99.41426701
Gubernatorial,Nebraska,State,Nebraska,Walz (D),Pillen* (R),Pierce County,31139,0.139154253748843,2813.6748,42.26434853,-97.60122773
Gubernatorial,Nebraska,State,Nebraska,Walz (D),Pillen* (R),Platte County,31141,0.217887091155105,11293.2726,41.57115154,-97.52073009
Gubernatorial,Nebraska,State,Nebraska,Walz (D),Pillen* (R),Polk County,31143,0.211741822077248,2035.6566,41.18687055,-97.56825226
Gubernatorial,Nebraska,State,Nebraska,Walz (D),Pillen* (R),Red Willow County,31145,0.200889644696095,3836.9616,40.17604429,-100.477247
Gubernatorial,Nebraska,State,Nebraska,Walz (D),Pillen* (R),Richardson County,31147,0.324736274763282,2835.5088,40.12499676,-95.71768995
Gubernatorial,Nebraska,State,Nebraska,Walz (D),Pillen* (R),Rock County,31149,0.139248798564645,604.074,42.42142393,-99.44982378
Gubernatorial,Nebraska,State,Nebraska,Walz (D),Pillen* (R),Saline County,31151,0.398429677333519,4067.6742,40.52415215,-97.14080062
Gubernatorial,Nebraska,State,Nebraska,Walz (D),Pillen* (R),Sarpy County,31153,0.498861556436197,72337.4976,41.11287068,-96.11218009
Gubernatorial,Nebraska,State,Nebraska,Walz (D),Pillen* (R),Saunders County,31155,0.315475738586044,9761.2536,41.22629371,-96.63733984
Gubernatorial,Nebraska,State,Nebraska,Walz (D),Pillen* (R),Scotts Bluff County,31157,0.303885289117608,10836.2142,41.85095717,-103.7084612
Gubernatorial,Nebraska,State,Nebraska,Walz (D),Pillen* (R),Seward County,31159,0.305298852444654,6590.229,40.8724014,-97.13966029
Gubernatorial,Nebraska,State,Nebraska,Walz (D),Pillen* (R),Sheridan County,31161,0.183863657656693,1793.2992,42.50454159,-102.4088866
Gubernatorial,Nebraska,State,Nebraska,Walz (D),Pillen* (R),Sherman County,31163,0.260359012109907,1216.8816,41.22045983,-98.97588642
Gubernatorial,Nebraska,State,Nebraska,Walz (D),Pillen* (R),Sioux County,31165,0.148077871231654,490.5372,42.48797315,-103.7588138
Gubernatorial,Nebraska,State,Nebraska,Walz (D),Pillen* (R),Stanton County,31167,0.193210090148003,2203.7784,41.9169835,-97.19394708
Gubernatorial,Nebraska,State,Nebraska,Walz (D),Pillen* (R),Thayer County,31169,0.230756798001576,2053.8516,40.17621044,-97.59506372
Gubernatorial,Nebraska,State,Nebraska,Walz (D),Pillen* (R),Thomas County,31171,0.13281556917042,285.2976,41.91358968,-100.5556632
Gubernatorial,Nebraska,State,Nebraska,Walz (D),Pillen* (R),Thurston County,31173,0.450967891357568,1530.5634,42.15819496,-96.54400362
Gubernatorial,Nebraska,State,Nebraska,Walz (D),Pillen* (R),Valley County,31175,0.212649519556417,1655.745,41.56723462,-98.98208511
Gubernatorial,Nebraska,State,Nebraska,Walz (D),Pillen* (R),Washington County,31177,0.330570600373211,9019.6254,41.53110052,-96.22188779
Gubernatorial,Nebraska,State,Nebraska,Walz (D),Pillen* (R),Wayne County,31179,0.297203367469738,2923.5726,42.20934475,-97.11926964
Gubernatorial,Nebraska,State,Nebraska,Walz (D),Pillen* (R),Webster County,31181,0.21310362073454,1270.011,40.17643706,-98.50021623
Gubernatorial,Nebraska,State,Nebraska,Walz (D),Pillen* (R),Wheeler County,31183,0.174987143380908,350.0718,41.91485543,-98.52795068
Gubernatorial,Nebraska,State,Nebraska,Walz (D),Pillen* (R),York County,31185,0.267116826709318,5008.7196,40.87272618,-97.59710186
Gubernatorial,Nevada,State,Nevada,Ford (D),Lombardo* (R),Carson City,32510,0.441518246990465,22014.4944,39.15108405,-119.7473502
Gubernatorial,Nevada,State,Nevada,Ford (D),Lombardo* (R),Churchill County,32001,0.243680936862002,9564.0198,39.58048345,-118.3362581
Gubernatorial,Nevada,State,Nevada,Ford (D),Lombardo* (R),Clark County,32003,0.527580907388984,737435.3442,36.21511541,-115.0146087
Gubernatorial,Nevada,State,Nevada,Ford (D),Lombardo* (R),Douglas County,32005,0.328012320795395,25320.162,38.91213378,-119.6162086
Gubernatorial,Nevada,State,Nevada,Ford (D),Lombardo* (R),Elko County,32007,0.201897226138645,15999.9552,41.14601583,-115.3578839
Gubernatorial,Nevada,State,Nevada,Ford (D),Lombardo* (R),Esmeralda County,32009,0.162361307000889,326.7822,37.78456446,-117.632191
Gubernatorial,Nevada,State,Nevada,Ford (D),Lombardo* (R),Eureka County,32011,0.0905026127584511,737.9892,39.98327398,-116.2694709
Gubernatorial,Nevada,State,Nevada,Ford (D),Lombardo* (R),Humboldt County,32013,0.215933881459363,5714.6856,41.4063802,-118.1118195
Gubernatorial,Nevada,State,Nevada,Ford (D),Lombardo* (R),Lander County,32015,0.168362343397445,1937.4036,39.93361994,-117.0390723
Gubernatorial,Nevada,State,Nevada,Ford (D),Lombardo* (R),Lincoln County,32017,0.134006504090373,1762.7316,37.64342469,-114.8771351
Gubernatorial,Nevada,State,Nevada,Ford (D),Lombardo* (R),Lyon County,32019,0.272103843313817,23882.757,39.01991047,-119.1886954
Gubernatorial,Nevada,State,Nevada,Ford (D),Lombardo* (R),Mineral County,32021,0.342142151343085,1629.5442,38.53880917,-118.4346446
Gubernatorial,Nevada,State,Nevada,Ford (D),Lombardo* (R),Nye County,32023,0.295313388495678,19290.339,38.04212846,-116.47176
Gubernatorial,Nevada,State,Nevada,Ford (D),Lombardo* (R),Pershing County,32027,0.228884476872792,1644.828,40.43952288,-118.4047657
Gubernatorial,Nevada,State,Nevada,Ford (D),Lombardo* (R),Storey County,32029,0.290333845285202,2198.6838,39.44660847,-119.5289865
Gubernatorial,Nevada,State,Nevada,Ford (D),Lombardo* (R),Washoe County,32031,0.510296731611807,187418.6892,40.66566815,-119.6643222
Gubernatorial,Nevada,State,Nevada,Ford (D),Lombardo* (R),White Pine County,32033,0.201193907027705,3090.9666,39.44238145,-114.9015438
Gubernatorial,New Hampshire,State,New Hampshire,Warmington (D),Ayotte* (R),Belknap County,33001,0.372627233046214,29282.3052,43.51832231,-71.4226598
Gubernatorial,New Hampshire,State,New Hampshire,Warmington (D),Ayotte* (R),Carroll County,33003,0.428349268318588,24925.6944,43.87378859,-71.20268868
Gubernatorial,New Hampshire,State,New Hampshire,Warmington (D),Ayotte* (R),Cheshire County,33005,0.500343689344618,32505.0036,42.91955278,-72.25111371
Gubernatorial,New Hampshire,State,New Hampshire,Warmington (D),Ayotte* (R),Coos County,33007,0.380359929720595,12446.1078,44.68948989,-71.30563958
Gubernatorial,New Hampshire,State,New Hampshire,Warmington (D),Ayotte* (R),Grafton County,33009,0.542736979036634,39957.6756,43.94073661,-71.82064764
Gubernatorial,New Hampshire,State,New Hampshire,Warmington (D),Ayotte* (R),Hillsborough County,33011,0.44527736162844,168000.2574,42.9153307,-71.71602867
Gubernatorial,New Hampshire,State,New Hampshire,Warmington (D),Ayotte* (R),Merrimack County,33013,0.465370901142544,66626.451,43.2975734,-71.68059329
Gubernatorial,New Hampshire,State,New Hampshire,Warmington (D),Ayotte* (R),Rockingham County,33015,0.420726217021216,145669.17,42.98749699,-71.12556353
Gubernatorial,New Hampshire,State,New Hampshire,Warmington (D),Ayotte* (R),Strafford County,33017,0.505387229732237,54974.373,43.29717653,-71.02927319
Gubernatorial,New Hampshire,State,New Hampshire,Warmington (D),Ayotte* (R),Sullivan County,33019,0.443632242685367,18050.1678,43.36150987,-72.22243767
Gubernatorial,New Mexico,State,New Mexico,Haaland (D),Hull (R),Bernalillo County,35001,0.634175683919675,220435.3362,35.05121905,-106.6705759
Gubernatorial,New Mexico,State,New Mexico,Haaland (D),Hull (R),Catron County,35003,0.267097056383269,1690.6794,33.91502948,-108.4054839
Gubernatorial,New Mexico,State,New Mexico,Haaland (D),Hull (R),Chaves County,35005,0.294767353122897,15891.513,33.36323485,-104.4668372
Gubernatorial,New Mexico,State,New Mexico,Haaland (D),Hull (R),Cibola County,35006,0.535802888878577,6376.2558,34.91240949,-107.9992972
Gubernatorial,New Mexico,State,New Mexico,Haaland (D),Hull (R),Colfax County,35007,0.455818044344532,4139.7264,36.60619925,-104.6468731
Gubernatorial,New Mexico,State,New Mexico,Haaland (D),Hull (R),Curry County,35009,0.306267735829582,10876.2432,34.57414777,-103.3468992
Gubernatorial,New Mexico,State,New Mexico,Haaland (D),Hull (R),De Baca County,35011,0.261954689712435,622.269,34.34266,-104.4120813
Gubernatorial,New Mexico,State,New Mexico,Haaland (D),Hull (R),Doña Ana County,35013,0.577409795779125,60793.8618,32.35265229,-106.8330858
Gubernatorial,New Mexico,State,New Mexico,Haaland (D),Hull (R),Eddy County,35015,0.236740373717463,16865.3094,32.47155056,-104.3041733
Gubernatorial,New Mexico,State,New Mexico,Haaland (D),Hull (R),Grant County,35017,0.553716755775164,10102.5918,32.73885662,-108.3823282
Gubernatorial,New Mexico,State,New Mexico,Haaland (D),Hull (R),Guadalupe County,35019,0.531565221864147,1385.7312,34.86315461,-104.7904138
Gubernatorial,New Mexico,State,New Mexico,Haaland (D),Hull (R),Harding County,35021,0.325199336406809,309.315,35.85799759,-103.820322
Gubernatorial,New Mexico,State,New Mexico,Haaland (D),Hull (R),Hidalgo County,35023,0.40881582307335,1342.791,31.91398466,-108.7148057
Gubernatorial,New Mexico,State,New Mexico,Haaland (D),Hull (R),Lea County,35025,0.205433458903288,15230.6706,32.79215735,-103.4124539
Gubernatorial,New Mexico,State,New Mexico,Haaland (D),Hull (R),Lincoln County,35027,0.328205002313904,7259.805,33.74510826,-105.4585461
Gubernatorial,New Mexico,State,New Mexico,Haaland (D),Hull (R),Los Alamos County,35028,0.680992846908646,8568.3894,35.86926339,-106.3065081
Gubernatorial,New Mexico,State,New Mexico,Haaland (D),Hull (R),Luna County,35029,0.430504901952632,5730.6972,32.18233304,-107.7498996
Gubernatorial,New Mexico,State,New Mexico,Haaland (D),Hull (R),McKinley County,35031,0.652310635357107,18249.585,35.58040415,-108.2616781
Gubernatorial,New Mexico,State,New Mexico,Haaland (D),Hull (R),Mora County,35033,0.614370469810588,1782.3822,36.00972846,-104.944561
Gubernatorial,New Mexico,State,New Mexico,Haaland (D),Hull (R),Otero County,35035,0.388307994021174,17248.1322,32.61323163,-105.7417441
Gubernatorial,New Mexico,State,New Mexico,Haaland (D),Hull (R),Quay County,35037,0.314612585144662,2638.275,35.10459783,-103.5493944
Gubernatorial,New Mexico,State,New Mexico,Haaland (D),Hull (R),Rio Arriba County,35039,0.625766829031744,11383.5198,36.50984697,-106.6929637
Gubernatorial,New Mexico,State,New Mexico,Haaland (D),Hull (R),Roosevelt County,35041,0.302750697480263,4735.7946,34.02127232,-103.4801987
Gubernatorial,New Mexico,State,New Mexico,Haaland (D),Hull (R),San Juan County,35045,0.363031466076352,37647.6384,36.50824605,-108.3206012
Gubernatorial,New Mexico,State,New Mexico,Haaland (D),Hull (R),San Miguel County,35047,0.667710965778776,7912.6416,35.48004639,-104.8156292
Gubernatorial,New Mexico,State,New Mexico,Haaland (D),Hull (R),Sandoval County,35043,0.557271945216248,56630.118,35.68909544,-106.8658272
Gubernatorial,New Mexico,State,New Mexico,Haaland (D),Hull (R),Santa Fe County,35049,0.770456213228797,59579.1636,35.50670942,-105.9759986
Gubernatorial,New Mexico,State,New Mexico,Haaland (D),Hull (R),Sierra County,35051,0.428843885727459,4224.879,33.13025321,-107.1925539
Gubernatorial,New Mexico,State,New Mexico,Haaland (D),Hull (R),Socorro County,35053,0.5089441000641,5120.073,34.00682919,-106.9307263
Gubernatorial,New Mexico,State,New Mexico,Haaland (D),Hull (R),Taos County,35055,0.76482856975309,11773.6206,36.57834262,-105.630976
Gubernatorial,New Mexico,State,New Mexico,Haaland (D),Hull (R),Torrance County,35057,0.32943333788785,5112.0672,34.64043207,-105.8505392
Gubernatorial,New Mexico,State,New Mexico,Haaland (D),Hull (R),Union County,35059,0.253150622251752,1182.675,36.48166105,-103.4710696
Gubernatorial,New Mexico,State,New Mexico,Haaland (D),Hull (R),Valencia County,35061,0.443990979650299,23774.3148,34.71536166,-106.8090108
Gubernatorial,New York,State,New York,Hochul* (D),Blakeman (R),Albany County,36001,0.631163739810686,107095.0422,42.59987237,-73.97341306
Gubernatorial,New York,State,New York,Hochul* (D),Blakeman (R),Allegany County,36003,0.279200863310446,14053.0902,42.25731952,-78.02730689
Gubernatorial,New York,State,New York,Hochul* (D),Blakeman (R),Bronx County,36005,0.778020616644666,261894.4632,40.85091824,-73.8615688
Gubernatorial,New York,State,New York,Hochul* (D),Blakeman (R),Broome County,36007,0.487027878159156,65432.859,42.16037158,-75.8198592
Gubernatorial,New York,State,New York,Hochul* (D),Blakeman (R),Cattaraugus County,36009,0.33575128544129,24752.478,42.24856064,-78.67903202
Gubernatorial,New York,State,New York,Hochul* (D),Blakeman (R),Cayuga County,36011,0.424312068889157,26385.6612,42.91811235,-76.55468471
Gubernatorial,New York,State,New York,Hochul* (D),Blakeman (R),Chautauqua County,36013,0.389742683732205,41202.9414,42.22817594,-79.36664149
Gubernatorial,New York,State,New York,Hochul* (D),Blakeman (R),Chemung County,36015,0.391879937435233,27243.7374,42.14122122,-76.75989461
Gubernatorial,New York,State,New York,Hochul* (D),Blakeman (R),Chenango County,36017,0.342595420847116,16354.3938,42.49352629,-75.61144344
Gubernatorial,New York,State,New York,Hochul* (D),Blakeman (R),Clinton County,36019,0.479588173639352,26000.655,44.74606721,-73.67828248
Gubernatorial,New York,State,New York,Hochul* (D),Blakeman (R),Columbia County,36021,0.579860059319924,25883.4792,42.25016297,-73.63186276
Gubernatorial,New York,State,New York,Hochul* (D),Blakeman (R),Cortland County,36023,0.46568407032493,16008.6888,42.59514578,-76.07049311
Gubernatorial,New York,State,New York,Hochul* (D),Blakeman (R),Delaware County,36025,0.392850477572925,16758.3228,42.19791446,-74.96687059
Gubernatorial,New York,State,New York,Hochul* (D),Blakeman (R),Dutchess County,36027,0.525636427623818,110459.6616,41.76513375,-73.74303603
Gubernatorial,New York,State,New York,Hochul* (D),Blakeman (R),Erie County,36029,0.563921788966269,330002.715,42.76409998,-78.73230753
Gubernatorial,New York,State,New York,Hochul* (D),Blakeman (R),Essex County,36031,0.496061660133467,13946.1036,44.11702035,-73.77248171
Gubernatorial,New York,State,New York,Hochul* (D),Blakeman (R),Franklin County,36033,0.442732201783964,14112.042,44.59274379,-74.30395769
Gubernatorial,New York,State,New York,Hochul* (D),Blakeman (R),Fulton County,36035,0.316348449172292,17396.6034,43.11377432,-74.42194258
Gubernatorial,New York,State,New York,Hochul* (D),Blakeman (R),Genesee County,36037,0.321607544108931,20643.3192,43.00056703,-78.19407819
Gubernatorial,New York,State,New York,Hochul* (D),Blakeman (R),Greene County,36039,0.418536262998015,18295.4364,42.27638026,-74.12279549
Gubernatorial,New York,State,New York,Hochul* (D),Blakeman (R),Hamilton County,36041,0.334048255389058,2499.2652,43.66134129,-74.49745908
Gubernatorial,New York,State,New York,Hochul* (D),Blakeman (R),Herkimer County,36043,0.300845699529696,20863.8426,43.41936241,-74.96255405
Gubernatorial,New York,State,New York,Hochul* (D),Blakeman (R),Jefferson County,36045,0.345404704380792,31108.3554,44.04796973,-75.93125006
Gubernatorial,New York,State,New York,Hochul* (D),Blakeman (R),Kings County,36047,0.736120454594697,607879.6662,40.63562226,-73.93708255
Gubernatorial,New York,State,New York,Hochul* (D),Blakeman (R),Lewis County,36049,0.241514365718625,9427.1934,43.78465035,-75.44886742
Gubernatorial,New York,State,New York,Hochul* (D),Blakeman (R),Livingston County,36051,0.380053799198803,22509.3984,42.72855751,-77.77517835
Gubernatorial,New York,State,New York,Hochul* (D),Blakeman (R),Madison County,36053,0.431835561865705,24493.3812,42.91279676,-75.66993538
Gubernatorial,New York,State,New York,Hochul* (D),Blakeman (R),Monroe County,36055,0.586329496146828,262515.2766,43.14694904,-77.69595887
Gubernatorial,New York,State,New York,Hochul* (D),Blakeman (R),Montgomery County,36057,0.354886449059193,15023.2476,42.90217659,-74.43985937
Gubernatorial,New York,State,New York,Hochul* (D),Blakeman (R),Nassau County,36059,0.486076829812773,514220.5398,40.73761782,-73.58622623
Gubernatorial,New York,State,New York,Hochul* (D),Blakeman (R),New York County,36061,0.838687333094676,471398.2434,40.7721053,-73.97166722
Gubernatorial,New York,State,New York,Hochul* (D),Blakeman (R),Niagara County,36063,0.4281750638121,74320.0248,43.20013175,-78.7453209
Gubernatorial,New York,State,New York,Hochul* (D),Blakeman (R),Oneida County,36065,0.381610701333635,72854.2356,43.24167426,-75.4358883
Gubernatorial,New York,State,New York,Hochul* (D),Blakeman (R),Onondaga County,36067,0.582409380142325,165262.2738,43.0061269,-76.19460186
Gubernatorial,New York,State,New York,Hochul* (D),Blakeman (R),Ontario County,36069,0.484101116088136,43479.4998,42.85304122,-77.29986178
Gubernatorial,New York,State,New York,Hochul* (D),Blakeman (R),Orange County,36071,0.472925963906423,127502.5542,41.40198158,-74.30558896
Gubernatorial,New York,State,New York,Hochul* (D),Blakeman (R),Orleans County,36073,0.281636267125328,13118.595,43.25158537,-78.23141929
Gubernatorial,New York,State,New York,Hochul* (D),Blakeman (R),Oswego County,36075,0.369417256505199,39323.7618,43.42718293,-76.14177407
Gubernatorial,New York,State,New York,Hochul* (D),Blakeman (R),Otsego County,36077,0.447059185996175,20587.2786,42.63374775,-75.03243898
Gubernatorial,New York,State,New York,Hochul* (D),Blakeman (R),Putnam County,36079,0.436002331771116,40399.4502,41.42650368,-73.74940843
Gubernatorial,New York,State,New York,Hochul* (D),Blakeman (R),Queens County,36081,0.655302938488593,510850.098,40.70829859,-73.81734511
Gubernatorial,New York,State,New York,Hochul* (D),Blakeman (R),Rensselaer County,36083,0.502397097013879,56964.1782,42.71103722,-73.50952678
Gubernatorial,New York,State,New York,Hochul* (D),Blakeman (R),Richmond County,36085,0.365411633213161,143737.5888,40.58183643,-74.15390987
Gubernatorial,New York,State,New York,Hochul* (D),Blakeman (R),Rockland County,36087,0.4675144311492,108750.0594,41.15225744,-74.02389861
Gubernatorial,New York,State,New York,Hochul* (D),Blakeman (R),St. Lawrence County,36091,0.472609956921683,31971.5262,43.10743063,-73.86394518
Gubernatorial,New York,State,New York,Hochul* (D),Blakeman (R),Saratoga County,36093,0.535971477905774,94803.9558,42.81832249,-74.05833636
Gubernatorial,New York,State,New York,Hochul* (D),Blakeman (R),Schenectady County,36095,0.415326843663531,52189.0824,42.58814833,-74.44200509
Gubernatorial,New York,State,New York,Hochul* (D),Blakeman (R),Schoharie County,36097,0.370157849096107,11622.966,42.39369114,-76.8749143
Gubernatorial,New York,State,New York,Hochul* (D),Blakeman (R),Schuyler County,36099,0.421197667087517,6879.8934,42.78068586,-76.82362358
Gubernatorial,New York,State,New York,Hochul* (D),Blakeman (R),Seneca County,36089,0.398985833770506,10908.9942,44.49647794,-75.06907698
Gubernatorial,New York,State,New York,Hochul* (D),Blakeman (R),Steuben County,36101,0.324042450948446,32889.282,42.26788874,-77.3834881
Gubernatorial,New York,State,New York,Hochul* (D),Blakeman (R),Suffolk County,36103,0.455253519405162,552662.9358,40.87024178,-72.84423227
Gubernatorial,New York,State,New York,Hochul* (D),Blakeman (R),Sullivan County,36105,0.428582409900347,25425.693,41.71624399,-74.7681497
Gubernatorial,New York,State,New York,Hochul* (D),Blakeman (R),Tioga County,36107,0.368882349821254,17812.905,42.17034639,-76.3061895
Gubernatorial,New York,State,New York,Hochul* (D),Blakeman (R),Tompkins County,36109,0.755541472480119,33467.883,42.45222263,-76.47381763
Gubernatorial,New York,State,New York,Hochul* (D),Blakeman (R),Ulster County,36111,0.606146111154742,71118.4326,41.888126,-74.25878826
Gubernatorial,New York,State,New York,Hochul* (D),Blakeman (R),Warren County,36113,0.480726569851573,25986.099,43.56091887,-73.84603737
Gubernatorial,New York,State,New York,Hochul* (D),Blakeman (R),Washington County,36115,0.397415023084784,20736.4776,43.31320642,-73.430748
Gubernatorial,New York,State,New York,Hochul* (D),Blakeman (R),Wayne County,36117,0.368105869356873,32272.1076,43.15652579,-77.02965084
Gubernatorial,New York,State,New York,Hochul* (D),Blakeman (R),Westchester County,36119,0.639315238520991,331315.6662,41.16176335,-73.75591281
Gubernatorial,New York,State,New York,Hochul* (D),Blakeman (R),Wyoming County,36121,0.25017333182892,13858.0398,42.70226414,-78.2237766
Gubernatorial,New York,State,New York,Hochul* (D),Blakeman (R),Yates County,36123,0.400347082119812,7641.1722,42.63362823,-77.10558958
Gubernatorial,Ohio,State,Ohio,Acton (D),Ramaswamy (R),Adams County,39001,0.199903243911928,9000.7026,38.84544021,-83.47239908
Gubernatorial,Ohio,State,Ohio,Acton (D),Ramaswamy (R),Allen County,39003,0.319626430248679,33446.049,40.77151716,-84.10584177
Gubernatorial,Ohio,State,Ohio,Acton (D),Ramaswamy (R),Ashland County,39005,0.287191376510935,19219.0146,40.84592901,-82.27061922
Gubernatorial,Ohio,State,Ohio,Acton (D),Ramaswamy (R),Ashtabula County,39007,0.404245314575092,31296.1278,41.70753004,-80.74863402
Gubernatorial,Ohio,State,Ohio,Acton (D),Ramaswamy (R),Athens County,39009,0.603229293566704,18561.0834,39.3340326,-82.0451808
Gubernatorial,Ohio,State,Ohio,Acton (D),Ramaswamy (R),Auglaize County,39011,0.205608885322102,18507.954,40.56085701,-84.22168058
Gubernatorial,Ohio,State,Ohio,Acton (D),Ramaswamy (R),Belmont County,39013,0.302741076457842,22443.8964,40.01576203,-80.98861998
Gubernatorial,Ohio,State,Ohio,Acton (D),Ramaswamy (R),Brown County,39015,0.223814379579255,15521.0628,38.93410315,-83.86741596
Gubernatorial,Ohio,State,Ohio,Acton (D),Ramaswamy (R),Butler County,39017,0.415368488394651,132127.7232,39.43897921,-84.57607723
Gubernatorial,Ohio,State,Ohio,Acton (D),Ramaswamy (R),Carroll County,39019,0.260994268029322,9974.499,40.579572,-81.08973346
Gubernatorial,Ohio,State,Ohio,Acton (D),Ramaswamy (R),Champaign County,39021,0.282792472151268,14758.3284,40.13766698,-83.76966912
Gubernatorial,Ohio,State,Ohio,Acton (D),Ramaswamy (R),Clark County,39023,0.398050544955663,45305.55,39.91660044,-83.78354054
Gubernatorial,Ohio,State,Ohio,Acton (D),Ramaswamy (R),Clermont County,39025,0.364712497054614,82309.8132,39.04742036,-84.15193439
Gubernatorial,Ohio,State,Ohio,Acton (D),Ramaswamy (R),Clinton County,39027,0.26170265917811,15005.0526,39.41489655,-83.80825529
Gubernatorial,Ohio,State,Ohio,Acton (D),Ramaswamy (R),Columbiana County,39029,0.29295599523837,34694.9538,40.76853311,-80.77709087
Gubernatorial,Ohio,State,Ohio,Acton (D),Ramaswamy (R),Coshocton County,39031,0.27503762018952,11788.1766,40.30215268,-81.91980212
Gubernatorial,Ohio,State,Ohio,Acton (D),Ramaswamy (R),Crawford County,39033,0.271047893338405,14617.863,40.85061678,-82.91997484
Gubernatorial,Ohio,State,Ohio,Acton (D),Ramaswamy (R),Cuyahoga County,39035,0.702245375875724,415974.09,41.42426021,-81.6587538
Gubernatorial,Ohio,State,Ohio,Acton (D),Ramaswamy (R),Darke County,39037,0.201326718150277,19517.4126,40.13381861,-84.61945793
Gubernatorial,Ohio,State,Ohio,Acton (D),Ramaswamy (R),Defiance County,39039,0.342537051074409,13805.6382,41.3239854,-84.49071987
Gubernatorial,Ohio,State,Ohio,Acton (D),Ramaswamy (R),Delaware County,39041,0.516982929566916,96146.019,40.27841348,-83.00450275
